,id,created_at,text
474,1655169085779615744,2023-05-07 11:13:56+00:00,"RT @Indian10000000: When M0di paid a surprise visit to an IIT Kanpur block during a class, it was ""fun casual interaction""

But when @Rahul…"
475,1655168661102141441,2023-05-07 11:12:15+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
476,1655168588075143169,2023-05-07 11:11:57+00:00,"RT @PIBMumbai: #YuvaSangam is taking place in @iitbombay 

Team Punjab reached Mumbai today morning. They will tour IIT Bombay campus today…"
477,1655168041691357189,2023-05-07 11:09:47+00:00,RT @iitbombay: IIT Bombay is happy to welcome Punjab delegates for Yuva Sangam https://t.co/gKxzhNIrkj
478,1655167824950865920,2023-05-07 11:08:55+00:00,RT @EduMinOfIndia: Experience the true essence of #EkBharatShreshthBharat as NITJ Punjab delegates bring their passion and energy to IIT Bo…
479,1655166895505674245,2023-05-07 11:05:14+00:00,RT @rupesh484: This beautiful scene is from IIT Madras campus 😁✨
480,1655166799271563269,2023-05-07 11:04:51+00:00,Flying to Indore to discuss partnership with IIT Indore. Thanks to Manish Kumar @airvistara for making check-in so smooth!
481,1655166507763249152,2023-05-07 11:03:41+00:00,A great note on Chinchila trap. https://t.co/ga8BeSAVSz
482,1655166298874335232,2023-05-07 11:02:51+00:00,"#YuvaSangam is taking place in @iitbombay 

Team Punjab reached Mumbai today morning. They will tour IIT Bombay cam… https://t.co/HUQ2j8DpO8"
483,1655166126463254530,2023-05-07 11:02:10+00:00,RT @karpathy: Oops haven't tweeted too much recently; I'm mostly watching with interest the open source LLM ecosystem experiencing early si…
484,1655166022868164608,2023-05-07 11:01:46+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
485,1655165476543004673,2023-05-07 10:59:35+00:00,coordination with the Nodal Institute of Odisha IIT Bhubaneswar. The idea of Ek Bharat Shreshtha Bharat was concept… https://t.co/eDMF3BH3S7
486,1655165306564747265,2023-05-07 10:58:55+00:00,IIT Jammu Recruitment 2023 For Non-Teaching Posts: New Jobs https://t.co/YK1v5yck7V
487,1655164755617931264,2023-05-07 10:56:43+00:00,"Indian education system &amp; job opportunities.

1) IIT - JEE = 2.2 M students fight for 16,000 seats!

2) UPSC = 1.1… https://t.co/EWjry9aBRx"
488,1655164648604463105,2023-05-07 10:56:18+00:00,"Looks like @ylecun is not impressed with current wave of prompt-based AI experts.
#NLProc #AI #LLMs https://t.co/hlAys1lvQE"
489,1655164479137787904,2023-05-07 10:55:37+00:00,RT @iitbombay: IIT Bombay is happy to welcome Punjab delegates for Yuva Sangam https://t.co/gKxzhNIrkj
490,1655164248207548417,2023-05-07 10:54:42+00:00,"Happy to share a healthcare startup, Ferticare, that is building a network of clinics in the fertility care space.… https://t.co/tA0VzvwnUm"
491,1655163995719098369,2023-05-07 10:53:42+00:00,"RT @mufaddal_vohra: Virender Sehwag's sons with Virat Kohli.

A lovely picture! https://t.co/CKHpP2V8FG"
492,1655163901896474624,2023-05-07 10:53:20+00:00,RT @Usami_Mao: @HadocaTV you did iit https://t.co/oFpZ3WJjEK
493,1655163664390049792,2023-05-07 10:52:23+00:00,"RT @MrBeast: We helped 1,000 deaf people hear again! Go watch :D"
494,1655163140152365056,2023-05-07 10:50:18+00:00,"RT @ArvindKejriwal: Now even Court has said that there is no material evidence of any kickback or money laundering. 

We have been saying r…"
495,1655162006843068416,2023-05-07 10:45:48+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
496,1655161562733379584,2023-05-07 10:44:02+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
497,1655161401038770181,2023-05-07 10:43:24+00:00,@NeroWorking @vinayaravind Sir tell him to forget that muttu santhu of IIT Madras. Then let him think about road show in Chennai
498,1655161240296226816,2023-05-07 10:42:45+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
499,1655160713542004736,2023-05-07 10:40:40+00:00,"RT @TheAnkurTyagi: I received 60%+ in 10th and 12th grade.
I received 71% in B-Tech.
I failed in AIEEE &amp; IIT mains.
I did B-Tech in a Tier…"
